ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2022-04-28,37139.928877172584,29100.667428315177,43743.5141990631,37139.928877172584,37139.928877172584,-664.3562383281518,-664.3562383281518,-664.3562383281518,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-15.361680913391957,-15.361680913391957,-15.361680913391957,2415.222735534928,2415.222735534928,2415.222735534928,0.0,0.0,0.0,36475.57263884443
2022-04-29,37028.22206906737,29329.37052725678,43235.960190091326,37028.22206906737,37028.22206906737,-644.8478163912552,-644.8478163912552,-644.8478163912552,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-12.273602211981904,-12.273602211981904,-12.273602211981904,2431.6430787704144,2431.6430787704144,2431.6430787704144,0.0,0.0,0.0,36383.37425267611
2022-04-30,36916.515260962165,29278.524013736307,42862.8321970558,36916.515260962165,36916.515260962165,-639.4490074731233,-639.4490074731233,-639.4490074731233,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-18.0149581237342,-18.0149581237342,-18.0149581237342,2442.7832436002986,2442.7832436002986,2442.7832436002986,0.0,0.0,0.0,36277.06625348904
2022-05-01,36804.80845285695,29817.72894607511,43400.124159520914,36804.80845285695,36804.80845285695,-651.0104898371746,-651.0104898371746,-651.0104898371746,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-34.10832730311871,-34.10832730311871,-34.10832730311871,2447.3151304156313,2447.3151304156313,2447.3151304156313,0.0,0.0,0.0,36153.79796301978
2022-05-02,36693.10164475174,29414.259952774784,43769.11963783594,36693.10164475174,36693.10164475174,-591.0020644576873,-591.0020644576873,-591.0020644576873,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,29.131018962793895,29.131018962793895,29.131018962793895,2444.0842095292064,2444.0842095292064,2444.0842095292064,0.0,0.0,0.0,36102.09958029405
2022-05-03,36581.3948366465,28399.188657621948,42415.07091200989,36581.3948366465,36581.3948366465,-658.2976360729369,-658.2976360729369,-658.2976360729369,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-26.220557933050095,-26.220557933050095,-26.220557933050095,2432.140214809801,2432.140214809801,2432.140214809801,0.0,0.0,0.0,35923.09720057356
2022-05-04,36469.68802854129,29039.317750975668,42688.40106389008,36469.68802854129,36469.68802854129,-576.6075285273071,-576.6075285273071,-576.6075285273071,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,76.84810752232507,76.84810752232507,76.84810752232507,2410.761656900055,2410.761656900055,2410.761656900055,0.0,0.0,0.0,35893.08050001399
2022-05-05,36357.98122043608,27993.892810460817,42602.22916619324,36357.98122043608,36357.98122043608,-700.1054823892221,-700.1054823892221,-700.1054823892221,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-15.361680913151853,-15.361680913151853,-15.361680913151853,2379.473491473617,2379.473491473617,2379.473491473617,0.0,0.0,0.0,35657.87573804686
2022-05-06,36246.274412330866,28386.895705566134,42065.22289726807,36246.274412330866,36246.274412330866,-738.4334170313134,-738.4334170313134,-738.4334170313134,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-12.273602212353493,-12.273602212353493,-12.273602212353493,2338.0574781307273,2338.0574781307273,2338.0574781307273,0.0,0.0,0.0,35507.84099529955
2022-05-07,36134.56760422565,27942.66138252188,42700.13464444704,36134.56760422565,36134.56760422565,-795.6772728097471,-795.6772728097471,-795.6772728097471,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-18.01495812371807,-18.01495812371807,-18.01495812371807,2286.554978263658,2286.554978263658,2286.554978263658,0.0,0.0,0.0,35338.8903314159
2022-05-08,36022.86079612044,28422.423891724335,42362.32346077936,36022.86079612044,36022.86079612044,-873.063460847856,-873.063460847856,-873.063460847856,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-34.10832730317174,-34.10832730317174,-34.10832730317174,2225.2621594050033,2225.2621594050033,2225.2621594050033,0.0,0.0,0.0,35149.79733527258
2022-05-09,35911.153988015205,28349.625514650044,42676.216558935164,35911.153988015205,35911.153988015205,-880.3684810416765,-880.3684810416765,-880.3684810416765,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,29.131018962835437,29.131018962835437,29.131018962835437,2154.7177929451755,2154.7177929451755,2154.7177929451755,0.0,0.0,0.0,35030.78550697353
2022-05-10,35799.44717990999,28121.922058015134,41985.72874002597,35799.44717990999,35799.44717990999,-1014.7538055060852,-1014.7538055060852,-1014.7538055060852,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-26.220557933007644,-26.220557933007644,-26.220557933007644,2075.6840453766094,2075.6840453766094,2075.6840453766094,0.0,0.0,0.0,34784.693374403905
2022-05-11,35687.74037180478,27427.835674963186,41974.87155533703,35687.74037180478,35687.74037180478,-998.2483211047299,-998.2483211047299,-998.2483211047299,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,76.8481075223014,76.8481075223014,76.8481075223014,1989.120864322656,1989.120864322656,1989.120864322656,0.0,0.0,0.0,34689.49205070005
2022-05-12,35576.033563699566,27901.068164441225,41172.38815815107,35576.033563699566,35576.033563699566,-1183.4242300601031,-1183.4242300601031,-1183.4242300601031,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-15.36168091335553,-15.36168091335553,-15.36168091335553,1896.1547438029397,1896.1547438029397,1896.1547438029397,0.0,0.0,0.0,34392.60933363946
2022-05-13,35464.32675559435,26533.59269292612,40648.04812159637,35464.32675559435,35464.32675559435,-1278.4480818615605,-1278.4480818615605,-1278.4480818615605,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-12.273602212144832,-12.273602212144832,-12.273602212144832,1798.042813300272,1798.042813300272,1798.042813300272,0.0,0.0,0.0,34185.87867373279
2022-05-14,35352.61994748912,26918.20251519462,40308.99368529314,35352.61994748912,35352.61994748912,-1386.0989233868613,-1386.0989233868613,-1386.0989233868613,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-18.01495812363795,-18.01495812363795,-18.01495812363795,1696.133327686464,1696.133327686464,1696.133327686464,0.0,0.0,0.0,33966.52102410226
2022-05-15,35240.913139383905,26665.526770558983,40956.42581546101,35240.913139383905,35240.913139383905,-1506.5018840250355,-1506.5018840250355,-1506.5018840250355,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-34.10832730297268,-34.10832730297268,-34.10832730297268,1591.8237362276247,1591.8237362276247,1591.8237362276247,0.0,0.0,0.0,33734.41125535887
2022-05-16,35129.20633127869,26941.627919070528,40323.043859934915,35129.20633127869,35129.20633127869,-1548.5686980950277,-1548.5686980950277,-1548.5686980950277,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,29.13101896287698,29.13101896287698,29.13101896287698,1486.5175758917826,1486.5175758917826,1486.5175758917826,0.0,0.0,0.0,33580.637633183665
2022-05-17,35017.49952317348,26469.41842232054,40367.81168532788,35017.49952317348,35017.49952317348,-1708.8563856887733,-1708.8563856887733,-1708.8563856887733,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-26.22055793301361,-26.22055793301361,-26.22055793301361,1381.5814651939277,1381.5814651939277,1381.5814651939277,0.0,0.0,0.0,33308.64313748471
2022-05-18,34905.79271506827,25960.064821206084,40491.535336925954,34905.79271506827,34905.79271506827,-1709.0657163880805,-1709.0657163880805,-1709.0657163880805,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,76.84810752227044,76.84810752227044,76.84810752227044,1278.3034690393363,1278.3034690393363,1278.3034690393363,0.0,0.0,0.0,33196.72699868019
2022-05-19,34794.08590696306,26024.27375525894,40435.73772245279,34794.08590696306,34794.08590696306,-1901.7249111784472,-1901.7249111784472,-1901.7249111784472,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-15.361680913337317,-15.361680913337317,-15.361680913337317,1177.8540626845772,1177.8540626845772,1177.8540626845772,0.0,0.0,0.0,32892.36099578461
2022-05-20,34682.37909885782,25567.381291532434,39575.969310194465,34682.37909885782,34682.37909885782,-1995.2400498185093,-1995.2400498185093,-1995.2400498185093,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-12.273602211936163,-12.273602211936163,-12.273602211936163,1081.2508453431142,1081.2508453431142,1081.2508453431142,0.0,0.0,0.0,32687.13904903931
2022-05-21,34570.672290752605,24869.626769532366,39436.69011871225,34570.672290752605,34570.672290752605,-2092.90420767259,-2092.90420767259,-2092.90420767259,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-18.01495812385874,-18.01495812385874,-18.01495812385874,989.3280434009558,989.3280434009558,989.3280434009558,0.0,0.0,0.0,32477.768083080016
2022-05-22,34458.9654826474,25447.44554939054,39491.35905847966,34458.9654826474,34458.9654826474,-2195.613917345601,-2195.613917345601,-2195.613917345601,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-34.1083273030257,-34.1083273030257,-34.1083273030257,902.7117029071122,902.7117029071122,902.7117029071122,0.0,0.0,0.0,32263.3515653018
2022-05-23,34347.25867454219,24936.49877456414,38772.1012011013,34347.25867454219,34347.25867454219,-2213.284968977158,-2213.284968977158,-2213.284968977158,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,29.131018962728618,29.131018962728618,29.131018962728618,821.8013050098008,821.8013050098008,821.8013050098008,0.0,0.0,0.0,32133.97370556503
2022-05-24,34235.551866436974,24818.038753485594,39196.83160055744,34235.551866436974,34235.551866436974,-2343.6794997223565,-2343.6794997223565,-2343.6794997223565,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-26.22055793297116,-26.22055793297116,-26.22055793297116,746.7583511603021,746.7583511603021,746.7583511603021,0.0,0.0,0.0,31891.87236671462
2022-05-25,34123.84505833176,24698.4647525312,38746.577067259976,34123.84505833176,34123.84505833176,-2309.8669229027946,-2309.8669229027946,-2309.8669229027946,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,76.84810752224679,76.84810752224679,76.84810752224679,677.502262524646,677.502262524646,677.502262524646,0.0,0.0,0.0,31813.978135428966
2022-05-26,34012.138250226526,24563.27757102097,38965.24730523219,34012.138250226526,34012.138250226526,-2465.8652478932368,-2465.8652478932368,-2465.8652478932368,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-15.36168091314123,-15.36168091314123,-15.36168091314123,613.7137259695915,613.7137259695915,613.7137259695915,0.0,0.0,0.0,31546.273002333288
2022-05-27,33900.43144212131,24086.815361099198,38605.07647839371,33900.43144212131,33900.43144212131,-2521.645491892596,-2521.645491892596,-2521.645491892596,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-12.273602212017614,-12.273602212017614,-12.273602212017614,554.845403269109,554.845403269109,554.845403269109,0.0,0.0,0.0,31378.785950228717
2022-05-28,33788.7246340161,23780.16472724862,38751.42723398455,33788.7246340161,33788.7246340161,-2582.0925440812775,-2582.0925440812775,-2582.0925440812775,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-18.014958123477722,-18.014958123477722,-18.014958123477722,500.1397069918874,500.1397069918874,500.1397069918874,0.0,0.0,0.0,31206.63208993482
2022-05-29,33677.01782591089,24319.10679480555,37132.981939863115,33677.01782591089,33677.01782591089,-2649.672478335641,-2649.672478335641,-2649.672478335641,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-34.10832730310275,-34.10832730310275,-34.10832730310275,448.65314191714896,448.65314191714896,448.65314191714896,0.0,0.0,0.0,31027.345347575247
2022-05-30,33565.311017805674,23841.055135583352,37549.64534791255,33565.311017805674,33565.311017805674,-2635.799753343995,-2635.799753343995,-2635.799753343995,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,29.13101896292348,29.13101896292348,29.13101896292348,399.286520642769,399.286520642769,399.286520642769,0.0,0.0,0.0,30929.51126446168
2022-05-31,33453.60420970046,23487.324124487786,37746.864351687975,33453.60420970046,33453.60420970046,-2739.6176592427937,-2739.6176592427937,-2739.6176592427937,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-26.22055793292871,-26.22055793292871,-26.22055793292871,350.82019163982216,350.82019163982216,350.82019163982216,0.0,0.0,0.0,30713.986550457666
2022-06-01,33341.897401595226,22999.230898468293,37638.77485500204,33341.897401595226,33341.897401595226,-2685.415913195073,-2685.415913195073,-2685.415913195073,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,76.84810752233287,76.84810752233287,76.84810752233287,301.9532722322815,301.9532722322815,301.9532722322815,0.0,0.0,0.0,30656.481488400153
2022-06-02,33230.19059349001,23535.4951743785,36823.12747799912,33230.19059349001,33230.19059349001,-2828.2332119525213,-2828.2332119525213,-2828.2332119525213,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-15.361680913123017,-15.361680913123017,-15.361680913123017,251.34576191028896,251.34576191028896,251.34576191028896,0.0,0.0,0.0,30401.957381537493
2022-06-03,33118.4837853848,23026.867847270216,37169.69159003978,33118.4837853848,33118.4837853848,-2878.82856884112,-2878.82856884112,-2878.82856884112,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-12.273602211724054,-12.273602211724054,-12.273602211724054,197.6623263202912,197.6623263202912,197.6623263202912,0.0,0.0,0.0,30239.65521654368
2022-06-04,33006.77697727959,23004.881436987413,37093.53450012577,33006.77697727959,33006.77697727959,-2942.6157594911333,-2942.6157594911333,-2942.6157594911333,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-18.01495812369851,-18.01495812369851,-18.01495812369851,139.6164915822526,139.6164915822526,139.6164915822526,0.0,0.0,0.0,30064.161217788453
2022-06-05,32895.07016917438,22900.544742591977,36900.09017980853,32895.07016917438,32895.07016917438,-3022.311646626456,-3022.311646626456,-3022.311646626456,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-34.108327303407854,-34.108327303407854,-34.108327303407854,76.0139736266392,76.0139736266392,76.0139736266392,0.0,0.0,0.0,29872.758522547927
2022-06-06,32783.36336106914,22617.78810506607,37339.34243014773,32783.36336106914,32783.36336106914,-3029.2923855534486,-3029.2923855534486,-3029.2923855534486,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,29.131018962811712,29.131018962811712,29.131018962811712,5.793888433426918,5.793888433426918,5.793888433426918,0.0,0.0,0.0,29754.07097551569
2022-06-07,32671.65655296393,22270.551795762,36674.09737580651,32671.65655296393,32671.65655296393,-3162.3712052008154,-3162.3712052008154,-3162.3712052008154,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-26.220557932910452,-26.220557932910452,-26.220557932910452,-71.9333543182178,-71.9333543182178,-71.9333543182178,0.0,0.0,0.0,29509.285347763114
2022-06-08,32559.949744858717,22157.10653376257,36262.85523964143,32559.949744858717,32559.949744858717,-3145.221766643979,-3145.221766643979,-3145.221766643979,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,76.84810752219951,76.84810752219951,76.84810752219951,-157.85258121649105,-157.85258121649105,-157.85258121649105,0.0,0.0,0.0,29414.727978214738
2022-06-09,32448.242936753504,22248.24348574714,36276.72850343554,32448.242936753504,32448.242936753504,-3331.99476793534,-3331.99476793534,-3331.99476793534,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-15.3616809131048,-15.3616809131048,-15.3616809131048,-252.41579407254807,-252.41579407254807,-252.41579407254807,0.0,0.0,0.0,29116.248168818165
2022-06-10,32336.536128648295,21697.022822693267,36107.66799526648,32336.536128648295,32336.536128648295,-3432.311249025455,-3432.311249025455,-3432.311249025455,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-12.273602212095645,-12.273602212095645,-12.273602212095645,-355.82035386367204,-355.82035386367204,-355.82035386367204,0.0,0.0,0.0,28904.22487962284
2022-06-11,32224.829320543082,21695.10559655372,35868.85046172472,32224.829320543082,32224.829320543082,-3550.22632387356,-3550.22632387356,-3550.22632387356,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-18.014958123919293,-18.014958123919293,-18.014958123919293,-467.9940727999533,-467.9940727999533,-467.9940727999533,0.0,0.0,0.0,28674.60299666952
2022-06-12,32113.122512437843,21142.203704977605,34817.942028772246,32113.122512437843,32113.122512437843,-3686.9133065068004,-3686.9133065068004,-3686.9133065068004,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-34.10832730320879,-34.10832730320879,-34.10832730320879,-588.587686253904,-588.587686253904,-588.587686253904,0.0,0.0,0.0,28426.20920593104
